Emitente;Nome fantasia emitente;Nota;Série;Modelo;Total Nota;uso contabil;Data emissão;Data vencimento;Ctrle;Unidade;Nome unidade;Unidade autorização;Nome unidade autorização;Centro atividade;Nome centro atividade;Situação;Situação;Nome usuário;Data inclusão;Observações;Observações CSC;Data autorização;Observações autorização;Data ult sit fechada;Autorizador;LANCAMENTO TESF0028
58169490/0001-34;THDS;58;U;99;32.995,17;5;18/02/2026;04/04/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 20/02/2026 07:47:18 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 20/02/2026;BARBARA REGINA LIPPERT;19/02/2026;REALIZAR A SUBSTITUIÇÃO DE APROXIMADAMENTE 48 METROS DE TUBULAÇÃO DE 4¿, 48 METROS DE TUBULAÇÃO DE 3¿, 48 METROS DE TUBULAÇÃO DE 2¿, 20 METROS DE TUBULAÇÃO DE 1¿, 20 METROS DE TUBULAÇÃO DE ¾¿ E 20 METROS DE TUBULAÇÃO DE ½¿ (MEDIDAS APROXIMADAS), SUBSTITUIÇÃO DE TUBULAÇÃO DE AÇO CARBONO POR TUBOS DE INOX.;;20/02/2026;;20/02/2026 08:59;CRISTIANO RODEGHIERO MOREIRA;
52025018/0001-41;CONSTRUTORA DE PAULA;414;U;99;49.499,00;5;18/02/2026;18/03/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 20/02/2026 07:47:18 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 20/02/2026;BARBARA REGINA LIPPERT;19/02/2026;PREPARAÇÃO E PINTURA DE SUPERFÍCIE, EM EPÓXI BRANCO (450 M²)PREPARAÇÃO E PINTURA DE RODAPÉS, EM EPÓXI CINZA (100 M²)PINTURA INTERNA E EXTERNA DE PORTAS, NA COR AMARELA (15 UN.)PREPARAÇÃO E PINTURA DE VENTILADORES TIPO AVIÁRIO, NA COR CINZA (20 UN.);;20/02/2026;;20/02/2026 11:28;CRISTIANO RODEGHIERO MOREIRA;
82110818/0003-93;ALFA TRANSPORTES LTDA;12358662;0;57;224,19;172;30/01/2026;;20;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 19/02/2026 12:50:47 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 24/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;19/02/2026;FRETE DEVE SER LANÇADO AVULSO, POIS ESTA COM FATURA VENCIDA. NÃO VINCULADO A NOTA FISCAL 122796(BUSCH) DEVIDO CONVERSAO DO PTAX SENDO AJUSTADO PELO FISCAL JUNTAMENTE COM FORNECEDOR.;;19/02/2026;;24/02/2026 12:00;VANESSA CORREA DE MORAES MARTINI;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;731;S;99;1.378,00;242;17/02/2026;03/04/2026;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 20/02/2026 07:47:18 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 20/02/2026;BARBARA REGINA LIPPERT;19/02/2026;TORNO - USINAGEM DE EIXO FATIADORA V-CUT CORTES ESPECIAIS;;20/02/2026;;20/02/2026 09:10;CRISTIANO RODEGHIERO MOREIRA;
14790897/0001-09;DATEC AUTOMACAO E SOLUCOES INDUSTRIAIS LTDA - ME;315;1;99;2.700,00;242;17/02/2026;06/04/2026;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 20/02/2026 07:47:18 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 24/02/2026;BARBARA REGINA LIPPERT;19/02/2026;SERVIÇO DE TERCEIRO PARA TREINAMENTO NOS MOVIMENTADORES DATEC;;20/02/2026;;24/02/2026 11:18;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;728;S;99;968;242;17/02/2026;17/03/2026;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 20/02/2026 07:47:18 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 20/02/2026;BARBARA REGINA LIPPERT;19/02/2026;RECUPERANDO DADOS. AGUARDE ALGUNS SEGUNDOS E TENTE CORTAR OU COPIAR NOVAMENTE.;;20/02/2026;;20/02/2026 09:19;CRISTIANO RODEGHIERO MOREIRA;
11232565/0001-10;CHAPECO INDUSTRIA E COMERCIO DE LUVAS EIRELI;3883;S;99;2.835,00;2;18/02/2026;20/03/2026;0;92;FAC;92;FAC;2224;ESPOSTEJAMENTO 2ºT;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 18/02/2026 16:52:55 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/02/2026;SANDERSON GUILHERME BUENO DA LUZ;18/02/2026;CONCERTO DE EPI DE AÇO.;;18/02/2026;;19/02/2026 11:08;VANESSA CORREA DE MORAES MARTINI;
46016473/0002-69;ELETROMOTORES BADAN LIMITADA;1439;S;99;828,32;242;06/02/2026;;12;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:57 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/02/2026;FELIPE LOPES CANALLI;18/02/2026;MOTOR DA MESA DE EVISCERAÇÃO OS 103264;;18/02/2026;;19/02/2026 09:43;CRISTIANO RODEGHIERO MOREIRA;
76108653/0001-50;KUGLER VEICULOS LTDA;157502;1;55;1.583,19;8;12/02/2026;28/02/2026;6;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 18/02/2026 16:52:55 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 20/02/2026;VITOR FERNANDES;18/02/2026;REVISÃO DOS 120.000KM DO ONIX - RXS7C66;;18/02/2026;;20/02/2026 09:29;VANESSA CORREA DE MORAES MARTINI;
76108653/0001-50;KUGLER VEICULOS LTDA;85089;S;99;1.310,00;8;12/02/2026;28/02/2026;6;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 18/02/2026 16:52:55 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/02/2026;VITOR FERNANDES;18/02/2026;REVISÃO DOS 120.000KM DO ONIX - RXS7C66;;18/02/2026;;19/02/2026 11:38;VANESSA CORREA DE MORAES MARTINI;
76511260/0006-06;C O MUELLER COMERCIO DE MOTORES E BOMBAS LTDA;70971;1;55;13.152,12;242;09/02/2026;26/03/2026;9;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:57 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 19/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;18/02/2026;BOMBA DE COMBATE DE INCÊNDIO COM MAL FUNCIONAMENTO, NECESSIDADE DE REVISÃO ENTRENA POR TERCEIROS.;;18/02/2026;;19/02/2026 09:50;CRISTIANO RODEGHIERO MOREIRA;
45033363/0001-61;JN CERTIFICADORA;41;S;99;31.949,33;286;16/02/2026;;2;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 18/02/2026 13:31:22 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/02/2026;ANGELA MARIA BIESCEK;18/02/2026;NOTA REFERENTE A PRESTAÇÃO DE SERVIÇOS DO MÉDICO VETERINÁRIO TERCEIRO DO SIF DE FEVEREIRO/2026;;18/02/2026;;18/02/2026 14:10;VANESSA CORREA DE MORAES MARTINI;
00428307/0012-40;EXPRESSO SAO MIGUEL S/A;197621;11;57;623;242;16/02/2026;09/03/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:56 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/02/2026;ADRIANA APARECIDA DOS SANTOS;17/02/2026;REFERENTE ENVIO PARA CONSERTO;;18/02/2026;;19/02/2026 07:53;CRISTIANO RODEGHIERO MOREIRA;
78706751/0014-30;TRANSPEN ENCOMENDAS;176460;1;57;84,41;242;13/02/2026;06/03/2026;4;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:56 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/02/2026;ADRIANA APARECIDA DOS SANTOS;17/02/2026;REFERENTE ENVIO PARA CONSERTO;;18/02/2026;;19/02/2026 08:00;CRISTIANO RODEGHIERO MOREIRA;
82110818/0002-02;ALFA TRANSPORTES LTDA;8136523;0;57;600;242;11/02/2026;04/03/2026;6;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:56 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/02/2026;ADRIANA APARECIDA DOS SANTOS;17/02/2026;REFERENTE ENVIO PARA CONSERTO;;18/02/2026;;19/02/2026 08:00;CRISTIANO RODEGHIERO MOREIRA;
78706751/0014-30;TRANSPEN ENCOMENDAS;175926;1;57;116,99;2;11/02/2026;04/03/2026;6;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:56 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/02/2026;ADRIANA APARECIDA DOS SANTOS;17/02/2026;REFERENTE ENVIO PARA CONSERTO;;18/02/2026;;19/02/2026 08:01;CRISTIANO RODEGHIERO MOREIRA;
82110818/0002-02;ALFA TRANSPORTES LTDA;8133268;0;57;450;242;10/02/2026;03/03/2026;7;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:57 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/02/2026;ADRIANA APARECIDA DOS SANTOS;17/02/2026;REFERENTE ENVIO PARA CONSERTO;;18/02/2026;;19/02/2026 08:02;CRISTIANO RODEGHIERO MOREIRA;
78706751/0014-30;TRANSPEN ENCOMENDAS;175723;1;57;651,59;242;10/02/2026;03/03/2026;7;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:57 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/02/2026;ADRIANA APARECIDA DOS SANTOS;17/02/2026;REFERENTE ENVIO PARA CONSERTO;;18/02/2026;;19/02/2026 08:03;CRISTIANO RODEGHIERO MOREIRA;
76174911/0001-05;ELETROMOTOR;8557;S;99;1.520,00;242;13/02/2026;;4;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:56 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/02/2026;FELIPE LOPES CANALLI;17/02/2026;MOTOR SERRA DO PEZINHO OS 105518;;18/02/2026;;19/02/2026 09:48;CRISTIANO RODEGHIERO MOREIRA;
78706751/0014-30;TRANSPEN ENCOMENDAS;175724;1;57;81,31;242;10/02/2026;10/03/2026;7;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:57 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/02/2026;ADRIANA APARECIDA DOS SANTOS;17/02/2026;REFERENTE ENVIO PARA CONSERTO;;18/02/2026;;19/02/2026 08:04;CRISTIANO RODEGHIERO MOREIRA;
00385090/0001-86;MUNTERS BRASIL INDÚSTRIA E COMÉRCIO LTDA;65082;55;55;2.620,00;242;29/01/2026;26/02/2026;19;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:58 Nota lançada por WILLIAN MARCONDES DOS SANTOS em: 19/02/2026;WILLIAN MARCONDES DOS SANTOS;17/02/2026;SERVIÇO DE MÃO DE OBRA E MATERIAL PARA SUBSTITUIÇÃO DO KIT DE SELOS COM CLIPS, CORREIA DE ACIONAMENTO, ROLETE DE SUPORTE PARA CILINDRO, MOTOR DE ACIONAMENTO E CONJUNTO VENTILADOR DO CONE PARA MOTOR DA CARCAÇA DO DESUMIDIFICADOR MUNTERS HCD 4500.;;18/02/2026;;19/02/2026 10:20;CRISTIANO RODEGHIERO MOREIRA;
04518259/0001-80;ELECTRA COMERCIALIZADORA DE ENERGIA LTDA;89;S;99;1.372,65;30;22/01/2026;18/02/2026;26;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:58 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/02/2026;BARBARA REGINA LIPPERT;17/02/2026;REFERENTE A ENERGIA ELETRICA DA SUBESTAÇÃO;;18/02/2026;;19/02/2026 09:07;CRISTIANO RODEGHIERO MOREIRA;
27939907/0001-77;RT INSTALACOES E MANUTENCAO INDUSTRIAL EIRELI - ME;1489;1;55;22.300,00;5;09/02/2026;26/03/2026;8;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:57 Nota lançada por WILLIAN MARCONDES DOS SANTOS em: 19/02/2026;WILLIAN MARCONDES DOS SANTOS;17/02/2026;SUBSTITUIR OS SUPORTES DOS AGITADORES DOS TANQUES DE PRODUTO QUÍMICOS DA ETE;;18/02/2026;;19/02/2026 15:25;CRISTIANO RODEGHIERO MOREIRA;
42278291/0035-73;LOG-IN - LOGISTICA INTERMODAL S/A;107400;59;57;10.600,17;171;29/01/2026;27/02/2026;19;92;FAC;28;U.V. RECIFE/CB.ST.AG;698;LOGISTICA SECUNDARIA A;LANÇADA;Solicitação autorizada por: GISELE BRUZZI PORTO em: 17/02/2026 14:08:59 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 17/02/2026;GUSTAVO LUIZ GOMES DOS SANTOS;17/02/2026;CTE 107400 NFS 44952 E 44953 CARGA 14429857;;17/02/2026;;17/02/2026 14:44;GISELE BRUZZI PORTO;
04368898/0001-06;COPEL DISTRIBUICAO S.A.;216549543;3;66;18.181,35;30;13/02/2026;;4;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 18/02/2026 10:17:56 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/02/2026;ADRIANA APARECIDA DOS SANTOS;17/02/2026;REFERENTE FATURA DA COPEL;;18/02/2026;;18/02/2026 10:55;VANESSA CORREA DE MORAES MARTINI;
05013050/0001-27;MAREL BRASIL COMERCIAL E INDUSTRIAL LTDA;1439;30;55;40.282,23;242;06/02/2026;23/03/2026;11;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:57 Nota lançada por WILLIAN MARCONDES DOS SANTOS em: 24/02/2026;WILLIAN MARCONDES DOS SANTOS;17/02/2026;SERVIÇO TERCEIRO: MATERIAL E MÃO DE OBRA PARA REVISÃO DO EQUIPAMENTO SERRA AUTOMÁTICA SPLITTER MSP6040.;;18/02/2026;;24/02/2026 13:38;CRISTIANO RODEGHIERO MOREIRA;
05013050/0001-27;MAREL BRASIL COMERCIAL E INDUSTRIAL LTDA;1438;30;55;19.437,96;242;06/02/2026;23/03/2026;11;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:57 Nota lançada por WILLIAN MARCONDES DOS SANTOS em: 24/02/2026;WILLIAN MARCONDES DOS SANTOS;17/02/2026;SERVIÇO TERCEIRO: MATERIAL E MÃO DE OBRA PARA REVISÃO DO EQUIPAMENTO SERRA AUTOMÁTICA SPLITTER MSP6040.;;18/02/2026;;24/02/2026 13:38;CRISTIANO RODEGHIERO MOREIRA;
38195501/0001-43;SIMAOPRESS LTDA;22774;1;55;1.350,00;-;12/02/2026;12/03/2026;5;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 17/02/2026 10:01:52 Nota lançada por WILLIAN MARCONDES DOS SANTOS em: 17/02/2026;WILLIAN MARCONDES DOS SANTOS;17/02/2026;;;17/02/2026;Autorizado automaticamente através do pedido de compra 4500456 em 14/02/2026.;17/02/2026 10:03;ADRIANO TOMALOK;
18448557/0001-55;PREDPRONTA;2729;S;99;3.024,00;242;07/02/2026;24/03/2026;10;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 24/02/2026 16:01:40 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/02/2026;BARBARA REGINA LIPPERT;17/02/2026;SERVIÇO URGENTE REFERENTE À ALINHAMENTO DA PRENSA DE VICERAS;;24/02/2026;;25/02/2026 10:26;CRISTIANO RODEGHIERO MOREIRA;
03176066/0001-25;BUSCH DO BRASIL LTDA;122888;2;55;49.492,57;242;04/02/2026;21/03/2026;13;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:58 Nota lançada por WILLIAN MARCONDES DOS SANTOS em: 19/02/2026;WILLIAN MARCONDES DOS SANTOS;17/02/2026;SERVIÇO DE MÃO DE OBRA E MATERIAL PARA CONSERTO DA MOTOBOMBA DE VÁCUO BUSCH RA 0160 D 563 AJXZ SN C1347000561.;;18/02/2026;;19/02/2026 14:52;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;707;S;99;1.120,00;242;11/02/2026;28/03/2026;6;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:56 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/02/2026;BARBARA REGINA LIPPERT;17/02/2026;TORNO - SERVIÇO PARA MÃO DE OBRA, USINAGEM EM ENGRENAGEM PARA ESTEIRA DE SAÍDA MULTIVAC R535.;;18/02/2026;;19/02/2026 11:43;CRISTIANO RODEGHIERO MOREIRA;
09375382/0001-02;VOLT ELETRONICA INDUSTRIAL;5247;S;99;4.996,00;242;04/02/2026;21/03/2026;13;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:58 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/02/2026;BARBARA REGINA LIPPERT;17/02/2026;CONSERTO EM IHM HANDTMANN VF 630;;18/02/2026;;19/02/2026 11:20;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;627;S;99;1.080,00;242;28/01/2026;27/02/2026;20;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:58 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/02/2026;BARBARA REGINA LIPPERT;17/02/2026;TORNO - USINAGEM EM EIXO COM BUCHA DE NYLON;;18/02/2026;;19/02/2026 08:43;CRISTIANO RODEGHIERO MOREIRA;
09375382/0001-02;VOLT ELETRONICA INDUSTRIAL;5248;S;99;4.770,00;242;04/02/2026;21/03/2026;13;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 18/02/2026 18:20:58 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/02/2026;BARBARA REGINA LIPPERT;17/02/2026;CONSERTO EM IHM HANDTMANN VF 630;;18/02/2026;;19/02/2026 11:56;CRISTIANO RODEGHIERO MOREIRA;
05013050/0001-27;MAREL BRASIL COMERCIAL E INDUSTRIAL LTDA;1588;30;55;9.925,19;242;10/02/2026;27/03/2026;6;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 17/02/2026 07:38:04 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 20/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;16/02/2026;MATERIAL E MÃO DE OBRA PARA MANUTENÇÃO PREVENTIVA DO NA FATIADORA V-CUT 240 MAREL;;17/02/2026;;20/02/2026 11:05;CRISTIANO RODEGHIERO MOREIRA;
05013050/0001-27;MAREL BRASIL COMERCIAL E INDUSTRIAL LTDA;5757;E;99;34.210,04;242;12/02/2026;29/03/2026;4;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 17/02/2026 07:38:04 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 17/02/2026;BARBARA REGINA LIPPERT;16/02/2026;REFERENTE A 02ª PARCELA DA PROPOSTA O292894 DE CONTRATO PARA PRESTAÇÃO DE SERVIÇOS.;;17/02/2026;;17/02/2026 08:32;CRISTIANO RODEGHIERO MOREIRA;
03998045/0001-95;HANDTMANN DO BRASIL LTDA.;100581;1;55;1.102.237,23;327;22/01/2026;30/03/2026;25;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 16/02/2026 12:47:33 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 19/02/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;16/02/2026;EMBUTIDEIRA CONTINUA A VACUO HANDTMANN, MODELO VF-830, PARA EMCHIMENTO, PORCIONAMENTO E TORCIMENTO MAIS TORCEDOR HV414, COM ELEVADOR E TOMBADOR AUTOMATICO PARA CARRINHOS DE 200LITROS;;16/02/2026;Observação do autorizador: EQUIPAMENTO ADQUIRIDO E ENTRGUE NO FACH I, CONFORME ORIENTAÇÃO DA ENGENHARIA CORPORATIVA.;19/02/2026 09:26;ADRIANO TOMALOK;
76174911/0001-05;ELETROMOTOR;8553;S;99;849;242;12/02/2026;;4;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 17/02/2026 07:38:04 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 17/02/2026;FELIPE LOPES CANALLI;16/02/2026;MOTOR TRIMMER PAPADA SALA DE CORTES 105549;;17/02/2026;;17/02/2026 09:39;CRISTIANO RODEGHIERO MOREIRA;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3266;S;99;4.892,50;242;10/02/2026;10/03/2026;6;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 17/02/2026 07:38:04 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 17/02/2026;BARBARA REGINA LIPPERT;16/02/2026;TORNO - USINAGEM EM EIXO DA LAVADORA MONOBLOCO KUCMAQ;;17/02/2026;;17/02/2026 09:57;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;446;S;99;725;242;02/12/2025;18/02/2026;76;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 17/02/2026 07:38:04 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 17/02/2026;BARBARA REGINA LIPPERT;16/02/2026;TORNO - FABRICAÇÃO, ENVOLVENDO USINAGEM, DE BUCHA PARA MÁQUINA DESOSSA DE CABEÇA PHD.;;17/02/2026;;17/02/2026 09:25;CRISTIANO RODEGHIERO MOREIRA;
57443549/0001-78;C&E SERVICE;116;U;99;30.974,08;242;13/02/2026;13/03/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 17/02/2026 07:38:03 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 17/02/2026;BARBARA REGINA LIPPERT;16/02/2026;MANUTENÇÃO PREVENTIVA EM 37 CABINES ELÉTRICAS DA UNIDADE;;17/02/2026;;17/02/2026 08:39;CRISTIANO RODEGHIERO MOREIRA;
06113322/0001-23;ABIX TECNOLOGIA LTDA;75639;S;99;6.250,23;262;12/02/2026;30/03/2026;4;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 17/02/2026 07:38:04 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 17/02/2026;BARBARA REGINA LIPPERT;16/02/2026;"""SERVIÇO DE LOCAÇÃO DE RADIOTRANSMISSORES E CENTRAL, COMPOSTA POR UM SISTEMA DE REPETIDORAS E BATERIAS ESTACIONÁRIAS, PARA A PLANTA.CONTRATO 114402 - 9654""";;17/02/2026;;17/02/2026 09:35;CRISTIANO RODEGHIERO MOREIRA;
02427026/0009-01;ALIANÇA NAVEGAÇÃO E LOGISTICA LTDA;188415;4;57;9.924,09;171;28/01/2026;24/02/2026;17;92;FAC;28;U.V. RECIFE/CB.ST.AG;698;LOGISTICA SECUNDARIA A;LANÇADA;Solicitação autorizada por: GISELE BRUZZI PORTO em: 16/02/2026 11:23:37 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 16/02/2026;GUSTAVO LUIZ GOMES DOS SANTOS;14/02/2026;CTE 188415 NFS 44590,44589 CARGA 14409931;;16/02/2026;;16/02/2026 15:11;GISELE BRUZZI PORTO;
02427026/0009-01;ALIANÇA NAVEGAÇÃO E LOGISTICA LTDA;187514;4;57;9.938,67;171;13/01/2026;24/02/2026;32;92;FAC;28;U.V. RECIFE/CB.ST.AG;698;LOGISTICA SECUNDARIA A;LANÇADA;Solicitação autorizada por: GISELE BRUZZI PORTO em: 16/02/2026 11:23:41 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 16/02/2026;GUSTAVO LUIZ GOMES DOS SANTOS;14/02/2026;CTE 187514 NFS 43768,43770,43769 CARGA 14359338;;16/02/2026;;16/02/2026 14:30;GISELE BRUZZI PORTO;
