Emitente;Nome fantasia emitente;Nota;Série;Modelo;Total Nota;uso contabil;Data emissão;Data vencimento;Ctrle;Unidade;Nome unidade;Unidade autorização;Nome unidade autorização;Centro atividade;Nome centro atividade;Situação;Situação;Nome usuário;Data inclusão;Observações;Observações CSC;Data autorização;Observações autorização;Data ult sit fechada;Autorizador;LANCAMENTO TESF0028
05013050/0001-27;MAREL BRASIL COMERCIAL E INDUSTRIAL LTDA;3598;30;55;175.293,22;;16/03/2026;30/04/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;AUTORIZADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:43;ADRIANA APARECIDA DOS SANTOS;19/03/2026;SERVIÇO TERCEIRO: MATERIAL E MÃO DE OBRA PARA REVISÃO DO EQUIPAMENTO SERRA AUTOMÁTICA SPLITTER MSP6040.;;25/03/2026;;;CRISTIANO RODEGHIERO MOREIRA;
36330674/0001-00;TRANSPORTES E MUDANCAS LPA;47;2;57;6.500,00;;09/03/2026;;10;92;FAC;92;FAC;2208;GESTAO DE PRODUCAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 24/03/2026 12:34:42 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 24/03/2026;KARIME PODOLAN;19/03/2026;LANÇAMENTO DE CTE REFERENTE AO AUXÍLIO MUDANÇA DO TRAINEE PEDRO BORATI DOS SANTOS;;24/03/2026;;24/03/2026 14:40;ADRIANO TOMALOK;
32677118/0001-45;PROMAQ MAQUINAS E EQUIPAMENTOS INDUSTRIAIS LTDA;1789;1;55;146.512,00;;19/03/2026;03/05/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 19/03/2026 16:18:41 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 24/03/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;19/03/2026;ALTERAÇÕES E AMPLIAÇÕES DAS INSTALAÇÕES ELÉTRICAS NO SETOR DO DIF DA UNIDADE DE CASTRO.;;19/03/2026;;24/03/2026 15:51;CRISTIANO RODEGHIERO MOREIRA;
78706751/0014-30;TRANSPEN ENCOMENDAS;179876;1;57;309,82;;10/03/2026;31/03/2026;9;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:48 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;ADRIANA APARECIDA DOS SANTOS;19/03/2026;DEVOLUCÃO DE COMODATO REF NFS 46033;;25/03/2026;;25/03/2026 13:33;CRISTIANO RODEGHIERO MOREIRA;
00428307/0012-40;CASCAVEL - EXPRESSO SAO MIGUEL S/A;200090;11;57;283;;10/03/2026;31/03/2026;9;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:48 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;ADRIANA APARECIDA DOS SANTOS;19/03/2026;REFERENTE ENVIO PARA CONSERTO;;25/03/2026;;25/03/2026 13:33;CRISTIANO RODEGHIERO MOREIRA;
00949181/0001-05;ESTRELA METAIS EQUIPAMENTOS LTDA;4174;1;55;422.537,00;;18/03/2026;02/05/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;AUTORIZADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 19/03/2026 16:18:41;ADRIANA APARECIDA DOS SANTOS;19/03/2026;ADEQUAÇÃO DIF - FAC;;19/03/2026;;;CRISTIANO RODEGHIERO MOREIRA;
51057772/0001-09;JL RIBEIRO SOLUCOES LTDA;28;1;57;3.300,00;;18/03/2026;07/04/2026;0;92;FAC;92;FAC;1759;CONTROLE DE QUALIDADE;LANÇADA;Solicitação autorizada por: MARCELO TIRELLI DE SIQUEIRA em: 18/03/2026 17:56:05 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 24/03/2026;GABRIELLE APARECIDA CARVALHO;18/03/2026;FRETE DE ANÁLISE LABORATORIAL;;18/03/2026;;24/03/2026 16:24;MARCELO TIRELLI DE SIQUEIRA;
51057772/0001-09;JL RIBEIRO SOLUCOES LTDA;27;1;57;4.700,00;;16/03/2026;07/04/2026;2;92;FAC;92;FAC;1759;CONTROLE DE QUALIDADE;LANÇADA;Solicitação autorizada por: MARCELO TIRELLI DE SIQUEIRA em: 18/03/2026 17:56:25 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/03/2026;GABRIELLE APARECIDA CARVALHO;18/03/2026;FRETE DE ANÁLISE LABORATORIAL;;18/03/2026;;19/03/2026 07:53;MARCELO TIRELLI DE SIQUEIRA;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3320;;;1.900,00;;11/03/2026;10/04/2026;7;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;AUTORIZADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:47;BARBARA REGINA LIPPERT;18/03/2026;TORNO - USINAGEM EM EIXO FATIADORA DE BISTECA;;25/03/2026;;;"CRISTIANO RODEGHIERO MOREIRA;";
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3319;;;2.090,00;;11/03/2026;10/04/2026;7;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;AUTORIZADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:47;BARBARA REGINA LIPPERT;18/03/2026;TORNO - SERVIÇO DE USINAGEM EM BUCHAS FIXAÇÃO DO EIXO DA MAQUINA VELATTI;;25/03/2026;;;CRISTIANO RODEGHIERO MOREIRA;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3318;S;99;1.045,00;;11/03/2026;10/04/2026;7;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:48 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 27/03/2026;BARBARA REGINA LIPPERT;18/03/2026;TORNO - USINAGEM EM PORCAS PISTOLA RETO;;25/03/2026;;27/03/2026 10:17;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;854;S;99;2.745,00;;18/03/2026;02/05/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:41 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;BARBARA REGINA LIPPERT;18/03/2026;TORNO - USINAGEM DE TAMPA ESTERILIZADOR DA PISTOLA DO RETO;;25/03/2026;;25/03/2026 15:14;CRISTIANO RODEGHIERO MOREIRA;
53676635/0001-70;SERVOS REPAIR- SERVO MOTOR E DRIVE.;621;S;99;7.700,00;;12/03/2026;27/04/2026;6;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:47 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/03/2026;BARBARA REGINA LIPPERT;18/03/2026;SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA REALIZAR CONSERTO DE 2 SERVOS DA GRAMPEADEIRA AUTOMÁTICA POLY-CLIP (ESTEIRA DE SAÍDA).;;25/03/2026;;26/03/2026 16:00;CRISTIANO RODEGHIERO MOREIRA;
02427026/0009-01;ALIANÇA NAVEGAÇÃO E LOGISTICA LTDA;190975;4;57;9.907,43;;03/03/2026;09/04/2026;15;92;FAC;26;U.V. IMP/EXP ITAJAI;6055;FRETES ME;LANÇADA;Solicitação autorizada por: FLAVIO EMANOEL WERNER em: 19/03/2026 08:27:21 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 24/03/2026;PRISCILA APARECIDA DA SILVA CANDIDO;18/03/2026;CTE 190975 | NFS 46900 - 46901 | CONTEINER MNBU0558845 | CARGA 14543389 | BOOKING 6AIBK5847;;19/03/2026;;24/03/2026 16:33;FLAVIO EMANOEL WERNER;
11061360/0001-10;ELITON RODRIGO ALESSI;78933;2;55;30;;18/03/2026;;0;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 19/03/2026 07:59:14 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 19/03/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;18/03/2026;REF COMPRA DE PELÍCULA CERÂMICA, CAPA CARTEIRA LG K40S  E TROCA DE TELA CELULAR LG K40S;;19/03/2026;;19/03/2026 15:28;ADRIANO TOMALOK;
11061360/0001-10;ELITON RODRIGO ALESSI;78934;2;55;30;;18/03/2026;;0;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:41 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 25/03/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;18/03/2026;REF COMPRA DE PELÍCULA CERÂMICA, CAPA CARTEIRA LG K40S  E TROCA DE TELA CELULAR LG K40S;;25/03/2026;;25/03/2026 15:50;CRISTIANO RODEGHIERO MOREIRA;
11061360/0001-10;ELITON RODRIGO ALESSI;78935;2;55;30;;18/03/2026;;0;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 19/03/2026 07:59:14 Nota lançada por KAROLINE CRISTINA MENDES INOCÊNCIO em: 19/03/2026;KAROLINE CRISTINA MENDES INOCÊNCIO;18/03/2026;REF COMPRA DE PELÍCULA CERÂMICA, CAPA CARTEIRA LG K40S  E TROCA DE TELA CELULAR LG K40S;;19/03/2026;;19/03/2026 15:31;ADRIANO TOMALOK;
18597494/0001-07;DR SOLUCOES AMBIENTAIS;6651;;;2.009,17;;17/03/2026;17/04/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;AUTORIZADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:42;BARBARA REGINA LIPPERT;18/03/2026;OS 17065 - LIMPEZA E SUCÇÃO DA FOSSA DE ELEVADOR 3º PISO.;;25/03/2026;;;CRISTIANO RODEGHIERO MOREIRA;
59376166/0001-50;59.376.166 JOSE AMILTON RODRIGUES DE LIMA;13;0;57;650;;16/03/2026;;2;92;FAC;92;FAC;1759;CONTROLE DE QUALIDADE;LANÇADA;Solicitação autorizada por: MARCELO TIRELLI DE SIQUEIRA em: 18/03/2026 17:56:35 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 24/03/2026;GABRIELLE APARECIDA CARVALHO;18/03/2026;FRETE REFERENTE A RETIRADA DE DOCUMENTOS CERTIFICAÇÃO SANITÁRIA;;18/03/2026;;24/03/2026 15:44;MARCELO TIRELLI DE SIQUEIRA;
05165233/0001-68;VENZON AFIAÇÕES;4431;S;99;6.120,00;;09/03/2026;24/04/2026;9;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;PENDENTE;Solicitação está pendente, para prosseguir solicite autorização!;BARBARA REGINA LIPPERT;18/03/2026;SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA REALIZAR AFIAÇÃO DE: 04 LÂMINAS DE CORTE V-CUT MAREL, 01 DISCO SERRA MEZANINO LISO 700MM E 08 DISCOS SERRA 440MM.;;;;;;
52721442/0001-20;MAINGER ELECTRIC;113;S;99;2.800,00;;03/03/2026;04/04/2026;15;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:49 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;BARBARA REGINA LIPPERT;18/03/2026;SERVIÇO DE MÃO DE OBRA E MATERIAL PARA REALIZAR O CONSERTO EM INVERSOR DE FREQUÊNCIA DA DANFOSS.;;25/03/2026;;25/03/2026 16:05;CRISTIANO RODEGHIERO MOREIRA;
66616970/0001-24;DISKTRANS COMERCIAL LTDA;632563;;;4.208,75;;13/03/2026;06/04/2026;5;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;AUTORIZADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:43;BARBARA REGINA LIPPERT;18/03/2026;"LOCAÇÃO DE EQUIPAMENTOS UTILIZADOS PARA MOVIMENTAÇÃO DE CARGAS PALETIZADAS REFERENTE AO CONTRATO SEQUENCIA AURORA:3624 - Nº AURORA 111657""""""";;25/03/2026;;;CRISTIANO RODEGHIERO MOREIRA;
26275113/0001-93;ALEXANDRA GALETO MARCONDES KASPCHAK;7974587;895;55;800;;16/03/2026;;2;92;FAC;92;FAC;1759;CONTROLE DE QUALIDADE;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 18/03/2026 09:34:04 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/03/2026;FELIPE DOMINGUES;18/03/2026;TRATA DA FANTASIA DO MASCOTE DO PLANO DE CULTURA E SEGURANÇA DE ALIMENTOS, PARA PODEMOS REALIZAR AS DIVULGAÇÕES DO MANUAL. A COMPRA NECESSITOU SER REALIZADA POR RETIRADO DEVIDO A NÃO DISPORMOS DE TEMPO HÁBIL PARA CADASTRO DE FORNECEDORES NO SISTEMA.;;18/03/2026;Autorizado automaticamente através do pedido de compra 4531219 em 17/03/2026.;18/03/2026 14:12;ADRIANO TOMALOK;
13938390/0005-10;CROWN LIFT TRUCKS DO BRASIL;177112;S;99;64.739,10;;12/03/2026;11/05/2026;6;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:46 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;BARBARA REGINA LIPPERT;18/03/2026;FATURA REFERENTE A LOCAÇÃO DE EQUIPAMENTOS;;25/03/2026;;25/03/2026 14:40;CRISTIANO RODEGHIERO MOREIRA;
40876485/0001-04;STARTECH ELETRONICA INDUSTRIAL;1494;1;99;4.730,00;;12/03/2026;26/04/2026;6;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:46 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/03/2026;BARBARA REGINA LIPPERT;18/03/2026;SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA CONSERTO DO CONJUNTO EXAUSTOR E BATERIA DE RESISTÊNCIAS DO SECADOR DE LUVAS DO ESPOSTEJAMENTO.;;25/03/2026;;26/03/2026 16:24;CRISTIANO RODEGHIERO MOREIRA;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3330;;;315;;17/03/2026;16/04/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;AUTORIZADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:42;BARBARA REGINA LIPPERT;18/03/2026;SERVIÇO DE USINAGEM EM EIXO DA ESTEIRA DE SAÍDA DA TERMOFORMADORA 145;;25/03/2026;;;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;832;S;99;2.885,00;;17/03/2026;01/05/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:42 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 25/03/2026;BARBARA REGINA LIPPERT;18/03/2026;USINAGEM DA CAIXA REDUTORA DA SKINNER;;25/03/2026;;25/03/2026 15:17;CRISTIANO RODEGHIERO MOREIRA;
31172066/0001-92;ECONOMIA DE SUCESSO EDUCACAO FINANCEIRA LTDA;7;S;99;219,64;;17/03/2026;;1;92;FAC;92;FAC;2097;BENEFICIOS;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 18/03/2026 10:41:37 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 24/03/2026;ANDRESSA FONTOURA DOS SANTOS;18/03/2026;NOTA FISCAL DAS DESPESAS DE VIAGEM DA PALESTRA EQUILIBRIO FINANCEIRO;;18/03/2026;;24/03/2026 13:42;ADRIANO TOMALOK;
07804544/0002-36;GESTEC EQUIPAMENTOS E PRECISAO EIRELI;2736;S;99;460;;17/03/2026;15/04/2026;0;92;FAC;92;FAC;1759;CONTROLE DE QUALIDADE;LANÇADA;Solicitação autorizada por: MARCELO TIRELLI DE SIQUEIRA em: 18/03/2026 17:56:16 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 24/03/2026;LUCAS NUNES BUENO DA SILVA;17/03/2026;;;18/03/2026;;24/03/2026 16:01;MARCELO TIRELLI DE SIQUEIRA;
28625086/0001-67;ESSENCIA DESENVOLVIMENTO DE PESSOAS;684;S;99;3.016,73;;06/03/2026;;11;92;FAC;92;FAC;2097;BENEFICIOS;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 17/03/2026 17:21:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/03/2026;ANDRESSA FONTOURA DOS SANTOS;17/03/2026;DISCRIMINAÇÃO: NF, REFERENTE A DESPESAS COM DESLOCAMENTO DE CAFELÂNDIAPR PARACASTRO PR, PEDÁGIO, ALIMENTAÇÃO E HOSPEDAGEM, PARA REALIZAÇÃO DOPROJETO 1097/2026;;17/03/2026;;18/03/2026 11:32;ADRIANO TOMALOK;
40680843/0001-09;J.E.S MOTOSSERAS LTDA;144;S;99;132;;03/03/2026;03/04/2026;14;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:49 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/03/2026;BARBARA REGINA LIPPERT;17/03/2026;CONSERTO DE FURADEIRA A BOSCH PROFISSIONAL GSB16;;25/03/2026;;26/03/2026 09:57;CRISTIANO RODEGHIERO MOREIRA;
40680843/0001-09;J.E.S MOTOSSERAS LTDA;145;S;99;155;;03/03/2026;03/04/2026;14;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:49 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/03/2026;BARBARA REGINA LIPPERT;17/03/2026;CONSERTO MARTELETE DEWALT 025133-B2;;25/03/2026;;26/03/2026 09:59;CRISTIANO RODEGHIERO MOREIRA;
03176066/0001-25;BUSCH DO BRASIL LTDA;123908;2;55;39.805,70;;06/03/2026;20/04/2026;11;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:48 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/03/2026;ADRIANA APARECIDA DOS SANTOS;17/03/2026;SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA CONSERTO DA MOTOBOMBA DE VÁCUO BUSCH RA 0250 D 503 SN C1520000162;;25/03/2026;;26/03/2026 11:50;CRISTIANO RODEGHIERO MOREIRA;
11429623/0001-09;AVF;1859;S;99;759,9;;04/03/2026;02/04/2026;13;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:49 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/03/2026;BARBARA REGINA LIPPERT;17/03/2026;TORNO - SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA USINAGEM DA MOLA DO CILINDRO DA GRAMPEADEIRA MANUAL POLY-CLIP;;25/03/2026;;26/03/2026 17:17;CRISTIANO RODEGHIERO MOREIRA;
03176066/0001-25;BUSCH DO BRASIL LTDA;123817;2;55;36.335,97;;04/03/2026;18/04/2026;13;92;FAC;92;FAC;2054;ADMINISTRACAO;AUTORIZADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:48;RAFAEL SALVI DOS SANTOS;17/03/2026;SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA CONSERTO DA MOTOBOMBA DE VÁCUO BUSCH RA 0302 D 5H3 SN C1743000176. NOTA REFERENTE MATERIAL UTILIZADO NO SERVIÇO;;25/03/2026;;;CRISTIANO RODEGHIERO MOREIRA;
03176066/0001-25;BUSCH DO BRASIL LTDA;123813;2;55;34.417,89;;04/03/2026;18/04/2026;13;92;FAC;92;FAC;2054;ADMINISTRACAO;AUTORIZADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 25/03/2026 11:13:48;RAFAEL SALVI DOS SANTOS;17/03/2026;MATERIAL UTILIZADO EM SERVIÇO - SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA CONSERTO DA MOTOBOMBA DE VÁCUO BUSCH RA 0302 D 563 DLXX SN C1347000591.;;25/03/2026;;;CRISTIANO RODEGHIERO MOREIRA;
08050646/0001-95;AUTO POSTO SUL PARANA LTDA;1427;5;55;1.438,32;;16/03/2026;;1;92;FAC;92;FAC;728;GESTAO DE VEICULOS;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 17/03/2026 10:20:27 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/03/2026;RODRIGO WALTER;17/03/2026;REFERENTE ABASTECIMENTO DOS VEÍCULOS DA FROTA DA UNIDADE;;17/03/2026;;18/03/2026 15:39;ADRIANO TOMALOK;
19199267/0001-88;SOMA SUL RS EQUIPAMENTOS LTDA.;271;S;99;3.850,00;;13/03/2026;12/05/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 16/03/2026 17:31:11 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/03/2026;BARBARA REGINA LIPPERT;16/03/2026;SERVIÇO DE ATENDIMENTO REALIZADO IN-LOCO, REVISÃO E MANUTENÇÃO NAS IMPRESSORAS MARKEM-IMAJE.;;16/03/2026;;18/03/2026 08:44;CRISTIANO RODEGHIERO MOREIRA;
03176066/0001-25;BUSCH DO BRASIL LTDA;167;S;99;3.744,00;;04/03/2026;18/04/2026;12;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 16/03/2026 17:31:12 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/03/2026;BARBARA REGINA LIPPERT;16/03/2026;CONSERTO DA MOTOBOMBA DE VÁCUO BUSCH RA 0302 D 5H3 SN C1743000176.;;16/03/2026;;18/03/2026 14:41;CRISTIANO RODEGHIERO MOREIRA;
15077251/0001-41;RGM MANUTENCAO DE MAQUINAS LTDA;2712;E1;99;7.694,50;;04/03/2026;04/04/2026;12;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 16/03/2026 17:31:12 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/03/2026;BARBARA REGINA LIPPERT;16/03/2026;SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA CONSERTO DE SERVOMOTOR SCHNEIDER ELECTRIC FCE200524A200 SN 1010174.;;16/03/2026;;18/03/2026 10:35;CRISTIANO RODEGHIERO MOREIRA;
54551520/0001-11;ATIVA PRO SERVICE;171;S;99;7.710,60;;03/03/2026;24/03/2026;13;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 16/03/2026 17:31:12 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/03/2026;BARBARA REGINA LIPPERT;16/03/2026;SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA CONSERTO DE PLACA ELETRÔNICA DA GRAMPEADEIRA AUTOMÁTICA POLY-CLIP FCA80;;16/03/2026;;18/03/2026 08:11;CRISTIANO RODEGHIERO MOREIRA;
54551520/0001-11;ATIVA PRO SERVICE;172;E;99;7.694,10;;06/03/2026;27/03/2026;10;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 16/03/2026 17:31:12 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/03/2026;BARBARA REGINA LIPPERT;16/03/2026;CONSERTO DE IHM PARA EMBUTIDEIRA HANDTMANN;;16/03/2026;;18/03/2026 10:09;CRISTIANO RODEGHIERO MOREIRA;
03176066/0001-25;BUSCH DO BRASIL LTDA;166;S;99;3.744,00;;04/03/2026;18/04/2026;12;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 16/03/2026 17:31:12 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/03/2026;BARBARA REGINA LIPPERT;16/03/2026;CONSERTO DA MOTOBOMBA DE VÁCUO BUSCH RA 0302 D 563 DLXX SN C1347000591;;16/03/2026;;18/03/2026 14:37;CRISTIANO RODEGHIERO MOREIRA;
03176066/0001-25;BUSCH DO BRASIL LTDA;180;S;99;3.744,00;;06/03/2026;20/04/2026;10;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 16/03/2026 17:31:11 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/03/2026;BARBARA REGINA LIPPERT;16/03/2026;CONSERTO DA MOTOBOMBA DE VÁCUO BUSCH RA 0250 D 503 SN C1520000162;;16/03/2026;;18/03/2026 14:44;CRISTIANO RODEGHIERO MOREIRA;
05013050/0001-27;MAREL BRASIL COMERCIAL E INDUSTRIAL LTDA;5853;E;99;34.210,04;;13/03/2026;27/04/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 16/03/2026 17:31:11 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/03/2026;BARBARA REGINA LIPPERT;16/03/2026;REFERENTE A 03ª PARCELA DA PROPOSTA O292894 DE CONTRATO PARA PRESTAÇÃO DE SERVIÇOS.;;16/03/2026;;18/03/2026 14:26;CRISTIANO RODEGHIERO MOREIRA;
55989583/0001-17;OS TAURAS DO AR;894;1;99;5.230,00;;11/03/2026;11/04/2026;5;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 16/03/2026 17:31:11 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/03/2026;BARBARA REGINA LIPPERT;16/03/2026;SERVIÇO DE CONSERTO DE AR CONDICIONADO 24000 BTUS/ 12000 BTUS/ 48000 BTUS.;;16/03/2026;;18/03/2026 14:06;CRISTIANO RODEGHIERO MOREIRA;
