Emitente;Nome fantasia emitente;Nota;Série;Modelo;Total Nota;uso contabil;Data emissão;Data vencimento;Ctrle;Unidade;Nome unidade;Unidade autorização;Nome unidade autorização;Centro atividade;Nome centro atividade;Situação;Situação;Nome usuário;Data inclusão;Observações;Observações CSC;Data autorização;Observações autorização;Data ult sit fechada;Autorizador;LANCAMENTO TESF0028
82674565/0001-19;MARRARI AUTOMACAO INDUSTRIAL LTDA;4879;S;99;7.282,34;242;08/12/2025;05/01/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 11/12/2025 08:50:40 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 11/12/2025;FRANCILEI SOUZA ALVES;08/12/2025;CONSERTO E CALIBRAÇÃO DO BALDE M75 MARRARI MEDIDOR DE UMIDADE DE CAVACO;;11/12/2025;;11/12/2025 15:05;CRISTIANO RODEGHIERO MOREIRA;
46016473/0002-69;ELETROMOTORES BADAN LIMITADA;1376;S;99;1.293,52;242;04/12/2025;02/02/2026;4;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 11/12/2025 08:50:41 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 11/12/2025;FLAVIO DE JESUS OLIVEIRA DOS SANTOS;08/12/2025;MOTOR BOMBA DE CIRCULAÇÃO DE AGUA DAS PENEIRAS DA FFG OS 92265;;11/12/2025;;11/12/2025 10:22;CRISTIANO RODEGHIERO MOREIRA;
46016473/0002-69;ELETROMOTORES BADAN LIMITADA;1375;S;99;823,47;242;04/12/2025;02/02/2026;4;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 11/12/2025 08:50:41 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 11/12/2025;FLAVIO DE JESUS OLIVEIRA DOS SANTOS;08/12/2025;MOTOR DO TAM DERRUBADA MEZANINO EPJ OS 92227;;11/12/2025;;11/12/2025 10:20;CRISTIANO RODEGHIERO MOREIRA;
45685755/0001-05;QUALYTTA CONSULTORIA EM ALIMENTOS LTDA;382;S;99;141,8;;01/12/2025;;7;92;FAC;92;FAC;2097;BENEFICIOS;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 09/12/2025 08:30:24 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 10/12/2025;ANDRESSA FONTOURA DOS SANTOS;08/12/2025;NOTA FICAL DAS DESPESAS DE DESLOCAMENTO DO TREINAMENTO DE 5W2H DIA 25/11/2025;;09/12/2025;;10/12/2025 14:23;VANESSA CORREA DE MORAES MARTINI;
44841520/0001-00;ELO SCIENTIFIC INDUSTRIA E COMERCIO;11435;1;55;2.060,00;242;28/11/2025;26/12/2025;10;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 11/12/2025 08:50:43 Nota lançada por WILLIAN MARCONDES DOS SANTOS em: 17/12/2025;WILLIAN MARCONDES DOS SANTOS;08/12/2025;ASSISTÊNCIA TÉCNICA MUFLA DO BIODIGESTOR-CONCERTO CONTROLADOR DE TEMPERATURA ,CONJUNTO COMPLETO DE REFRATARIO P/FORNO;;11/12/2025;;17/12/2025 10:39;CRISTIANO RODEGHIERO MOREIRA;
27302543/0002-09;NSM PEÇAS E SERVIÇOS;118;S;99;34.226,00;242;02/12/2025;02/01/2026;6;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 11/12/2025 08:50:43 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 12/12/2025;FRANCILEI SOUZA ALVES;08/12/2025;SERVIÇO DE MÃO DE OBRA PARA REALIZAR A SUBSTITUIÇÃO DE PEÇAS DO GERADOR 03 PARA O GERADOR 04.;;11/12/2025;;12/12/2025 10:11;CRISTIANO RODEGHIERO MOREIRA;
79444717/0023-98;FARMACIAS FLEMING LTDA;14911;2;55;28,54;;05/12/2025;13/12/2025;1;92;FAC;92;FAC;2101;SEGURANCA E SAUDE;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 06/12/2025 14:57:14 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 08/12/2025;MARIANE TAVARES FLORA;06/12/2025; A COMPRA DE MEDICAMENTOS, DEVIDO ACIDENTE DE TRABALHO;;06/12/2025;Autorizado automaticamente através do pedido de compra 4434772 em 05/12/2025.;08/12/2025 09:44;ADRIANO TOMALOK;
34688029/0001-20;PROJECT SERVICOS TERCEIRIZADOS LTDA;7363;S;99;2.920,53;;05/12/2025;;1;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 06/12/2025 10:48:29 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 06/12/2025;CELINA CASSIA CASTRO SOARES;06/12/2025;NOTA REFERENTE A REAJUSTE CONTRATUAL ASSINADO EM OUTUBRO 2025 ;;06/12/2025;;06/12/2025 13:30;VANESSA CORREA DE MORAES MARTINI;
35215015/0001-51;PROJECT;532;S;99;2.982,99;;05/12/2025;;1;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 06/12/2025 10:48:29 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 06/12/2025;CELINA CASSIA CASTRO SOARES;06/12/2025;NOTA REFERENTE A REAJUSTE CONTRATUAL ASSINADO EM OUTUBRO 2025 ;;06/12/2025;;06/12/2025 13:22;VANESSA CORREA DE MORAES MARTINI;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3198;S;99;1.482,00;242;01/12/2025;01/01/2026;4;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 06/12/2025 06:37:08 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 08/12/2025;FRANCILEI SOUZA ALVES;05/12/2025;TORNO - USINAGEM EM EIXO PARA CAIXA REDUTORA DA FATIADORA TEXTOR;;06/12/2025;;08/12/2025 08:55;CRISTIANO RODEGHIERO MOREIRA;
08035135/0001-02;PESO EXATO BALANCAS;17359;S;99;8.120,00;242;03/12/2025;03/01/2026;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 06/12/2025 06:37:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 06/12/2025;FRANCILEI SOUZA ALVES;05/12/2025;SERVIÇO DE CALIBRAÇÃO E INSPEÇÃO EM BALANÇA RODOVIÁRIA;;06/12/2025;;06/12/2025 11:22;CRISTIANO RODEGHIERO MOREIRA;
49009424/0007-00;NORCOAST LOGISTICA S.A;2884;1;57;2.419,35;;24/11/2025;24/12/2025;11;92;FAC;28;U.V. RECIFE/CB.ST.AG;1902;OPERACIONAL;LANÇADA;Solicitação autorizada por: GISELE BRUZZI PORTO em: 08/12/2025 09:32:03 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 09/12/2025;BRUNA KARLA LIRA GOMES;05/12/2025;REFERENTE A CUSTO COM MONITORAMENTO E ENERGIA, CARGA: 14088856 NOTA: 2884.;;08/12/2025;;09/12/2025 17:26;GISELE BRUZZI PORTO;
23502259/0001-36;DELTA SERVIÇOS INDUSTRIAIS LTDA-ME;1829;S;99;2.750,00;242;03/12/2025;30/12/2025;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 06/12/2025 06:37:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 08/12/2025;CAMILA RAMOS;05/12/2025;SERVIÇO DE MÃO DE OBRA PARA REALIZAÇÃO DE ANÁLISES DE VIBRAÇÃO EM EQUIPAMENTOS E MÁQUINAS, VERIFICANDO A VIDA ÚTIL DOS ROLAMENTOS DE BOMBAS, MOTORES E REDUTORES. OBS: SERVIÇO DEVERÁ SER REALIZADO 1X POR MÊS DE JANEIRO A DEZEMBRO DE 2025, A CADA VISITA DEVERÁ SER APRESENTADO RELATÓRIOS DE DIAGNÓSTICOS E DE ALARMES COM OS HISTÓRICOS DAS ANÁLISES.;;06/12/2025;;08/12/2025 09:54;CRISTIANO RODEGHIERO MOREIRA;
07756651/0001-55;BRASIL SERVS DE TELECOMUNICACOES LTDA;259746;1;62;1.490,00;;05/12/2025;05/01/2026;0;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 06/12/2025 08:10:33 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 17/12/2025;NAVIER NUNES RESENDE;05/12/2025;TELEFONIA CONTRATO: PROH430LU82A;;06/12/2025;;17/12/2025 11:42;VANESSA CORREA DE MORAES MARTINI;
07756651/0001-55;BRASIL SERVS DE TELECOMUNICACOES LTDA;229317;1;62;1.490,00;;03/12/2025;05/01/2026;2;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 06/12/2025 09:44:54 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 16/12/2025;NAVIER NUNES RESENDE;05/12/2025;TELEFONIA CONTRATO: PROH430LU82A;;06/12/2025;;16/12/2025 16:21;VANESSA CORREA DE MORAES MARTINI;
49009424/0007-00;NORCOAST LOGISTICA S.A;2871;1;57;2.419,35;;24/11/2025;10/12/2025;11;92;FAC;28;U.V. RECIFE/CB.ST.AG;1902;OPERACIONAL;LANÇADA;Solicitação autorizada por: GISELE BRUZZI PORTO em: 05/12/2025 13:57:53 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 10/12/2025;BRUNA KARLA LIRA GOMES;05/12/2025;REFERENTE A CUSTO COM MONITORAMENTO E ENERGIA, CARGA: 14088853 NOTA: 2871.;;05/12/2025;;10/12/2025 08:31;GISELE BRUZZI PORTO;
49009424/0007-00;NORCOAST LOGISTICA S.A;2873;1;57;2.419,35;;24/11/2025;10/12/2025;11;92;FAC;28;U.V. RECIFE/CB.ST.AG;1902;OPERACIONAL;LANÇADA;Solicitação autorizada por: GISELE BRUZZI PORTO em: 05/12/2025 13:57:53 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 09/12/2025;BRUNA KARLA LIRA GOMES;05/12/2025;REFERENTE A CUSTO COM MONITORAMENTO E ENERGIA, CARGA: 14088539 NOTA: 2873.;;05/12/2025;;09/12/2025 17:30;GISELE BRUZZI PORTO;
51269343/0001-97;DUALL LOGISTICA E TRANSPORTES;526;1;57;4.197,00;242;04/11/2025;09/12/2025;31;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 06/12/2025 09:44:40 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 06/12/2025;ADRIANA APARECIDA DOS SANTOS;05/12/2025;CTE DEVIDO PARA OUTRA UNIDADE SERÁ LANÇADO POR AQUI;;06/12/2025;;06/12/2025 11:37;VANESSA CORREA DE MORAES MARTINI;
49009424/0007-00;NORCOAST LOGISTICA S.A;2885;1;57;1.258,06;;24/11/2025;10/12/2025;11;92;FAC;28;U.V. RECIFE/CB.ST.AG;1902;OPERACIONAL;LANÇADA;Solicitação autorizada por: GISELE BRUZZI PORTO em: 05/12/2025 13:57:52 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 08/12/2025;BRUNA KARLA LIRA GOMES;05/12/2025;REFERENTE AO CUSTO COM ARMAZENAGEM CARGA: 14088856 NOTA: 2885;;05/12/2025;;08/12/2025 10:04;GISELE BRUZZI PORTO;
49009424/0007-00;NORCOAST LOGISTICA S.A;2874;1;57;1.258,06;;24/11/2025;10/12/2025;11;92;FAC;28;U.V. RECIFE/CB.ST.AG;1902;OPERACIONAL;LANÇADA;Solicitação autorizada por: GISELE BRUZZI PORTO em: 05/12/2025 13:57:52 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 08/12/2025;BRUNA KARLA LIRA GOMES;05/12/2025;REFERENTE AO CUSTO COM ARMAZENAGEM CARGA: 14088539 NOTA: 2874;;05/12/2025;;08/12/2025 10:12;GISELE BRUZZI PORTO;
08257220/0001-07;POWER TRANSPORTES LTDA;115;1;57;3.900,00;;04/12/2025;26/12/2025;1;92;FAC;92;FAC;1759;CONTROLE DE QUALIDADE;LANÇADA;Solicitação autorizada por: MARCELO TIRELLI DE SIQUEIRA em: 12/12/2025 09:13:54 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 12/12/2025;GABRIELLE APARECIDA CARVALHO;05/12/2025;FRETE DE ANÁLISE LABORATORIAL;;12/12/2025;;12/12/2025 11:52;MARCELO TIRELLI DE SIQUEIRA;
49009424/0007-00;NORCOAST LOGISTICA S.A;2872;1;57;1.258,06;;24/11/2025;10/12/2025;11;92;FAC;28;U.V. RECIFE/CB.ST.AG;1902;OPERACIONAL;LANÇADA;Solicitação autorizada por: GISELE BRUZZI PORTO em: 05/12/2025 13:57:53 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 10/12/2025;BRUNA KARLA LIRA GOMES;05/12/2025;REFERENTE AO CUSTO COM ARMAZENAGEM CARGA: 14088853 NOTA: 2872;;05/12/2025;;10/12/2025 08:34;GISELE BRUZZI PORTO;
49793963/0001-89;G.P DA LUZ;377;U;99;5.351,00;5;01/12/2025;01/01/2026;4;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 06/12/2025 06:37:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 10/12/2025;FRANCILEI SOUZA ALVES;05/12/2025;SERVIÇOS DE AJUSTES E ADEQUAÇÃO DE INFRAS ELÉTRICAS DO ESPOSTEJAMENTO, CONSERTO DE INFRAS DE ILUMINAÇÃO E EQUIPAMENTOS QUE ESTÃO SOLTAS, ADEQUAÇÃO DOS PONTOS E DESCIDAS PARA TMADAS DE BALANÇAS QUE ESTÃO POR BAIXO  DAS ESTEIRAS, REDIMENSIONAMENTO DOS CABOS PARA ATENDER A ALIMENTAÇÃO DOS PONTOS DA LINHA DO CARRÉ E COSTELINHA. TODOS OS SERVIÇOS SERÃO EXECUTADOS DENTRO DA UNIDADE EM DIAS UTEIS E FINAIS DE SEMANA CONFORME DEMANDA.;;06/12/2025;;10/12/2025 14:28;CRISTIANO RODEGHIERO MOREIRA;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3190;S;99;1.852,50;242;01/12/2025;01/01/2026;4;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 06/12/2025 06:37:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 08/12/2025;FRANCILEI SOUZA ALVES;05/12/2025;SERVIÇO DE USINAGEM EM SUPORTE DE CELERON PARA RESISTÊNCIA DA SELADORA;;06/12/2025;;08/12/2025 09:12;CRISTIANO RODEGHIERO MOREIRA;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3197;S;99;8.440,75;242;01/12/2025;01/01/2026;4;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 06/12/2025 06:37:08 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 06/12/2025;FRANCILEI SOUZA ALVES;05/12/2025;TORNO -  USINAGEM EM GUIAS E LEVANTADORES DA X-HAM.;;06/12/2025;;06/12/2025 11:36;CRISTIANO RODEGHIERO MOREIRA;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3193;S;99;1.121,00;242;01/12/2025;01/01/2026;4;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 06/12/2025 06:37:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 08/12/2025;FRANCILEI SOUZA ALVES;05/12/2025;TORNO - CONSERTO EM SISTEMA COM POLIA DO DESBOBINADOR DE TRIPAS;;06/12/2025;;08/12/2025 09:16;CRISTIANO RODEGHIERO MOREIRA;
00869496/0001-34;METALURGICA BALENA;19677;S;99;3.509,74;242;01/12/2025;01/01/2026;4;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 06/12/2025 06:37:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 08/12/2025;FRANCILEI SOUZA ALVES;05/12/2025;SERVIÇO PARA MÃO DE OBRA PARA CONSERTO EM 2 BASES DO MOTORREDUTOR DA MISTURADEIRA MONTEMIL.;;06/12/2025;;08/12/2025 09:58;CRISTIANO RODEGHIERO MOREIRA;
54551520/0001-11;ATIVA PRO SERVICE;147;E;99;5.750,00;242;01/12/2025;01/01/2026;4;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 06/12/2025 06:37:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 08/12/2025;FRANCILEI SOUZA ALVES;05/12/2025;SERVIÇO DE TERCEIRO COM MÃO DE OBRA E MATERIAL PARA CONSERTO EM IHM ALLEN BRADLEY PANEL PLUS 400;;06/12/2025;;08/12/2025 09:48;CRISTIANO RODEGHIERO MOREIRA;
10393267/0001-40;FINISSIMA ACABAMENTOS LTDA;666;S;99;23.876,60;5;04/12/2025;04/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 06/12/2025 06:37:06 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 08/12/2025;FRANCILEI SOUZA ALVES;05/12/2025;PREPARAÇÃO E PINTURA DE SUPERFÍCIE, EM EPÓXI BRANCO (450 M²)PREPARAÇÃO E PINTURA DE RODAPÉS, EM EPÓXI CINZA (100 M²)PINTURA INTERNA E EXTERNA DE PORTAS, NA COR AMARELA (15 UN.)PREPARAÇÃO E PINTURA DE VENTILADORES TIPO AVIÁRIO, NA COR CINZA (20 UN.);;06/12/2025;;08/12/2025 08:46;CRISTIANO RODEGHIERO MOREIRA;
00385090/0001-86;MUNTERS BRASIL INDÚSTRIA E COMÉRCIO LTDA;64516;55;55;53.993,28;242;02/12/2025;30/12/2025;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 06/12/2025 06:37:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 08/12/2025;ADRIANA APARECIDA DOS SANTOS;05/12/2025;SERVIÇO DE MÃO DE OBRA E MATERIAL PARA SUBSTITUIÇÃO DO KIT DE SELOS COM CLIPS, CORREIA DE ACIONAMENTO, ROLETE DE SUPORTE PARA CILINDRO, MOTOR DE ACIONAMENTO E CONJUNTO VENTILADOR DO CONE PARA MOTOR DA CARCAÇA DO DESUMIDIFICADOR MUNTERS HCD 4500.;;06/12/2025;;08/12/2025 10:23;CRISTIANO RODEGHIERO MOREIRA;
30248458/0001-25;ENEL TRADING BRASIL S/A;216512;1;55;482.887,01;;03/12/2025;;1;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 04/12/2025 16:54:42 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;ADRIANA APARECIDA DOS SANTOS;04/12/2025;REFERENTE ENERGIA ELETRICA;;04/12/2025;;04/12/2025 17:15;VANESSA CORREA DE MORAES MARTINI;
91845735/0004-14;LF COMERCIAL DE BENS LTDA;677157;1;55;2.811,40;5;21/11/2025;05/01/2026;13;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 06/12/2025 06:37:08 Nota lançada por BARBARA REGINA LIPPERT em: 06/12/2025;BARBARA REGINA LIPPERT;04/12/2025;GALVANIZADOR INSTANTANEO A FRIO CRZ LT.C/0,9L;;06/12/2025;;06/12/2025 11:30;CRISTIANO RODEGHIERO MOREIRA;
05013050/0001-27;MAREL BRASIL COMERCIAL E INDUSTRIAL LTDA;5494;E;99;29.471,02;242;03/12/2025;17/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 06/12/2025 06:37:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 06/12/2025;CAMILA RAMOS;04/12/2025;REFERENTE A 12ª PARCELA DA PROPOSTA O291631 DE CONTRATO PARA PRESTAÇÃO DE SERVIÇOS.;;06/12/2025;;06/12/2025 08:43;CRISTIANO RODEGHIERO MOREIRA;
00428307/0012-40;EXPRESSO SAO MIGUEL S/A;189594;11;57;289;242;02/12/2025;23/12/2025;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:03 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;ADRIANA APARECIDA DOS SANTOS;03/12/2025;REFERENTE ENVIO PARA CONSERTO;;03/12/2025;;04/12/2025 08:05;CRISTIANO RODEGHIERO MOREIRA;
00428307/0012-40;EXPRESSO SAO MIGUEL S/A;189540;11;57;132;;01/12/2025;22/12/2025;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:04 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;ADRIANA APARECIDA DOS SANTOS;03/12/2025;REFERENTE ENVIO DE ÁGUA PARA ANÁLISE;;03/12/2025;;04/12/2025 08:09;CRISTIANO RODEGHIERO MOREIRA;
00428307/0012-40;EXPRESSO SAO MIGUEL S/A;189488;11;57;225;242;01/12/2025;22/12/2025;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:04 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 05/12/2025;ADRIANA APARECIDA DOS SANTOS;03/12/2025;CTE DE TRANSFERÊNCIA;;03/12/2025;;05/12/2025 08:56;CRISTIANO RODEGHIERO MOREIRA;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;448;S;99;5.200,00;242;03/12/2025;03/01/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:03 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 05/12/2025;FRANCILEI SOUZA ALVES;03/12/2025;SERVIÇO DE REFORMA DE NIVELADORA DA DOCA DE LAVAGEM DE CONTENTORES CONFORME NF SAIDA Nº 40507 - SERVIÇO A SER REALIZADO FORA DA UNIDADE;;03/12/2025;;05/12/2025 10:32;CRISTIANO RODEGHIERO MOREIRA;
55989583/0001-17;OS TAURAS DO AR;707;E;99;1.150,00;242;02/12/2025;02/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:03 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;FRANCILEI SOUZA ALVES;03/12/2025;RECUPERANDO DADOS. AGUARDE ALGUNS SEGUNDOS E TENTE CORTAR OU COPIAR NOVAMENTE.;;03/12/2025;;04/12/2025 10:31;CRISTIANO RODEGHIERO MOREIRA;
55989583/0001-17;OS TAURAS DO AR;706;E;99;2.335,00;242;02/12/2025;02/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:04 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 05/12/2025;FRANCILEI SOUZA ALVES;03/12/2025;SERVIÇO DE MANUTENÇÃO NO COMPRESSOR DE UNIDADE CONDENSADORA 36.000 BTUS.;;03/12/2025;;05/12/2025 10:29;CRISTIANO RODEGHIERO MOREIRA;
57029431/0047-80;ATLAS COPCO BRASIL;165884;S;99;11.753,77;242;02/12/2025;02/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:03 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;FRANCILEI SOUZA ALVES;03/12/2025;SERVIÇO DE MANUTENÇÃO E REPROGRAMAÇÃO DO SISTEMA OPERACIONAL DO COMPRESSOR DE AR ATLAS COPCO.;;03/12/2025;;04/12/2025 10:14;CRISTIANO RODEGHIERO MOREIRA;
52045523/0001-58;INDUSTRIAS MARQUES DA COSTA LTDA;5777;1;99;3.606,60;242;26/11/2025;26/12/2025;7;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:07 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;FRANCILEI SOUZA ALVES;03/12/2025;SERVIÇO DE CONSERTO MÁQUINA DE LIMPEZA DE TUBOS MC2000.;;03/12/2025;;04/12/2025 11:00;CRISTIANO RODEGHIERO MOREIRA;
55989583/0001-17;OS TAURAS DO AR;708;E;99;8.730,00;242;03/12/2025;25/12/2025;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:03 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 05/12/2025;CAMILA RAMOS;03/12/2025;SERVIÇO DE MÃO DE OBRA ESPECIALIZADA PARA MANUTENÇÃO DO SISTEMA DE CLIMATIZAÇÃO COM ELABORAÇÃO E GESTÃO DO PMOC (PLANO DE MANUTENÇÃO, OPERAÇÃO E CONTROLE) COM EMISSÃO E RECOLHIMENTO DA ART (ANOTAÇÃO DE RESPONSABILIDADE TÉCNICA ¿ CREA), CONFORME CONTRATO SEQ. AURORA Nº 15713, NÚMERO AURORA 119738.;;03/12/2025;;05/12/2025 10:29;CRISTIANO RODEGHIERO MOREIRA;
11913842/0001-50;J ORTIZ CONSTRUTORA;2066;S;99;19.428,00;5;01/12/2025;01/01/2026;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: CRISTIANO RODEGHIERO MOREIRA em: 03/12/2025 17:45:04 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 04/12/2025;FRANCILEI SOUZA ALVES;03/12/2025;REPARO EM 100M² DE PISO EM URETANO REPARO EM 30 PONTOS EM RODAPÉ EM URETANO.;;03/12/2025;;04/12/2025 10:37;CRISTIANO RODEGHIERO MOREIRA;
