Emitente;Nome fantasia emitente;Nota;Série;Modelo;Total Nota;uso contabil;Data emissão;Data vencimento;Ctrle;Unidade;Nome unidade;Unidade autorização;Nome unidade autorização;Centro atividade;Nome centro atividade;Situação;Situação;Nome usuário;Data inclusão;Observações;Observações CSC;Data autorização;Observações autorização;Data ult sit fechada;Autorizador;LANCAMENTO TESF0028
03666421/0001-44;MYCOM CHEMICAL;126523;2;55;1.360.000,00;327,00;19/12/2025;04/03/2026;3;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 26/12/2025 15:23:01 Nota lançada por BARBARA REGINA LIPPERT em: 30/12/2025;BARBARA REGINA LIPPERT;22/12/2025;MAQUINAS E EQUIPAMENTOS;;26/12/2025;;30/12/2025 11:49;VANESSA CORREA DE MORAES MARTINI;
35215015/0001-51;PROJECT;541;S;99;61.472,99;18,00;16/12/2025;;4;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 22/12/2025 07:54:01 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 23/12/2025;CELINA CASSIA CASTRO SOARES;20/12/2025;NOTA REFERENTE A PRESTAÇÃO DE SERVIÇOS DE VIGILÂNCIA PORTARIAS E RONDA EM DEZEMBRO/2025;;22/12/2025;;23/12/2025 10:05;VANESSA CORREA DE MORAES MARTINI;
34688029/0001-20;PROJECT SERVICOS TERCEIRIZADOS LTDA;7471;S;99;62.261,24;18,00;16/12/2025;;4;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 22/12/2025 07:54:01 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 23/12/2025;CELINA CASSIA CASTRO SOARES;20/12/2025;NOTA REFERENTE A PRESTAÇÃO DE SERVIÇOS DE VIGIA PORTEIRO EM DEZEMBRO/2025;;22/12/2025;;23/12/2025 10:06;VANESSA CORREA DE MORAES MARTINI;
34688029/0001-20;PROJECT SERVICOS TERCEIRIZADOS LTDA;7472;S;99;1.563,02;18,00;16/12/2025;;4;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 22/12/2025 07:54:01 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 22/12/2025;CELINA CASSIA CASTRO SOARES;20/12/2025;NOTA REFERENTE A DESCONTO INDEVIDO DA NOTA DE OUTUBRO/25 PRESTAÇÃO DE SERVIÇOS DE VIGIA PORTEIRO;;22/12/2025;;22/12/2025 13:41;VANESSA CORREA DE MORAES MARTINI;
49009424/0007-00;NORCOAST LOGISTICA S.A;2848;1;57;10.784,79;171,00;21/11/2025;30/12/2025;29;92;FAC;28;U.V. RECIFE/CB.ST.AG;698;LOGISTICA SECUNDARIA A;LANÇADA;Solicitação autorizada por: GISELE BRUZZI PORTO em: 22/12/2025 11:21:55 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 22/12/2025;GUSTAVO LUIZ GOMES DOS SANTOS;20/12/2025;CTE 2848 NFS 40909 / 40910 E 40911 CARGA 14183506;;22/12/2025;;22/12/2025 14:54;GISELE BRUZZI PORTO;
77037331/0001-20;ARCA EXTINTORES COM E REPRESENTACAO;41275;S;99;3.160,00;5,00;15/12/2025;05/01/2026;4;92;FAC;92;FAC;2101;SEGURANCA E SAUDE;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 20/12/2025 08:12:47 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 23/12/2025;SANDERSON GUILHERME BUENO DA LUZ;19/12/2025;RECAGA E MANUTENÇÃO EM EXTINTORES.;;20/12/2025;;23/12/2025 13:09;VANESSA CORREA DE MORAES MARTINI;
75210187/0001-57;CARAMCAR;23977;1;55;475,2;8,00;16/12/2025;16/01/2026;3;92;FAC;92;FAC;728;GESTAO DE VEICULOS;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 19/12/2025 17:32:13 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;RODRIGO WALTER;19/12/2025;URGENTE DEVIDO O VEÍCULO NÃO ESTAR LIGANDO POIS DEVE SER FEITA A TROCA DA BATERIA.;;19/12/2025;;26/12/2025 15:56;VANESSA CORREA DE MORAES MARTINI;
42278291/0035-73;LOG-IN - LOGISTICA INTERMODAL S/A;103728;59;57;3.440,86;233,00;11/12/2025;11/01/2026;8;92;FAC;28;U.V. RECIFE/CB.ST.AG;1902;OPERACIONAL;LANÇADA;Solicitação autorizada por: GISELE BRUZZI PORTO em: 26/12/2025 08:19:04 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;BRUNA KARLA LIRA GOMES;19/12/2025;REFERENTE A CUSTO COM MONITORAMENTO E ENERGIA, CARGA: 14068145 NOTA: 103728.;;26/12/2025;;26/12/2025 09:31;GISELE BRUZZI PORTO;
42278291/0035-73;LOG-IN - LOGISTICA INTERMODAL S/A;103735;59;57;3.440,86;233,00;11/12/2025;11/01/2026;8;92;FAC;28;U.V. RECIFE/CB.ST.AG;1902;OPERACIONAL;LANÇADA;Solicitação autorizada por: GISELE BRUZZI PORTO em: 26/12/2025 14:13:30 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;BRUNA KARLA LIRA GOMES;19/12/2025;REFERENTE A CUSTO COM MONITORAMENTO E ENERGIA, CARGA: 14667371 NOTA: 103735.;;26/12/2025;;26/12/2025 14:31;GISELE BRUZZI PORTO;
23872438/0001-65;VEETIL ELETRO MOTORES;4663;S;99;1.541,49;242,00;17/12/2025;;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 19/12/2025 17:33:30 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 22/12/2025;FELIPE LOPES CANALLI;19/12/2025;MOTOR CENTRIFUGA DE ESTOMAGO ABT OS 93960;;19/12/2025;;22/12/2025 08:48;VANESSA CORREA DE MORAES MARTINI;
23872438/0001-65;VEETIL ELETRO MOTORES;4662;S;99;806,35;242,00;17/12/2025;;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 19/12/2025 17:33:37 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 22/12/2025;FELIPE LOPES CANALLI;19/12/2025;MOTOR ESTEIRA DA PALETA OS 94040;;19/12/2025;;22/12/2025 08:32;VANESSA CORREA DE MORAES MARTINI;
23872438/0001-65;VEETIL ELETRO MOTORES;4661;S;99;2.803,45;242,00;17/12/2025;;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 19/12/2025 17:33:43 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 22/12/2025;FELIPE LOPES CANALLI;19/12/2025;MOTOR DE ELEVADOR DA GALERIA OS 91389;;19/12/2025;;22/12/2025 08:34;VANESSA CORREA DE MORAES MARTINI;
18597494/0001-07;DR SOLUCOES AMBIENTAIS;6467;U;99;5.541,67;9,00;19/12/2025;19/01/2026;0;92;FAC;92;FAC;1244;OPERACAO ESTACAO TRATAMENTO AGUA;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 20/12/2025 08:30:33 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 22/12/2025;TIAGO FARIAS DOS SANTOS;19/12/2025;N/F REFERENTE A LIMPEZA E SUCÇÃO DO TANQUE DE EQUALIZAÇÃO BIODIGESTOR - PEDIDO VARIAVEL POIS PASSOU 70 MINUTOS DE MEIA DIARIA;;20/12/2025;;22/12/2025 09:47;VANESSA CORREA DE MORAES MARTINI;
23872438/0001-65;VEETIL ELETRO MOTORES;4660;S;99;906,12;242,00;17/12/2025;;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 19/12/2025 17:33:30 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 22/12/2025;FELIPE LOPES CANALLI;19/12/2025;BOMBA DA ETE P/ BIO GÁS OS 2321;;19/12/2025;;22/12/2025 08:38;VANESSA CORREA DE MORAES MARTINI;
23872438/0001-65;VEETIL ELETRO MOTORES;4659;S;99;3.249,77;242,00;17/12/2025;;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 19/12/2025 17:33:37 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 22/12/2025;FELIPE LOPES CANALLI;19/12/2025;MOTOR DA BOMBA DA LAGOA DE ÁGUA BRUTA OS 1228;;19/12/2025;;22/12/2025 08:42;VANESSA CORREA DE MORAES MARTINI;
15829061/0001-33;HAASEN BRASIL LTDA;12570;1;55;48.600,00;303,00;19/12/2025;;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 22/12/2025 08:11:20 Nota lançada por BARBARA REGINA LIPPERT em: 23/12/2025;WILLIAN MARCONDES DOS SANTOS;19/12/2025;"TROCADOR DE CALOR H10W AISI316L JUNTAS VITONG BOCAL 4"" 25M3";;22/12/2025;;23/12/2025 16:41;VANESSA CORREA DE MORAES MARTINI;
23872438/0001-65;VEETIL ELETRO MOTORES;4658;S;99;838,59;;17/12/2025;;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 19/12/2025 17:33:38 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 22/12/2025;FELIPE LOPES CANALLI;19/12/2025;OS 91388 MOTOR DA BOMBA DE RESFRIAMENTO COLUNA RETIFICADORA;;19/12/2025;;22/12/2025 08:45;VANESSA CORREA DE MORAES MARTINI;
46016473/0002-69;ELETROMOTORES BADAN LIMITADA;1389;S;99;1.788,94;242,00;18/12/2025;;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 20/12/2025 08:30:16 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 22/12/2025;FELIPE LOPES CANALLI;19/12/2025;MOTOR DESOSSA DE PEZINHO EPJ OS96961;;20/12/2025;;22/12/2025 13:52;VANESSA CORREA DE MORAES MARTINI;
18597494/0001-07;DR SOLUCOES AMBIENTAIS;6465;U;99;2.604,17;9,00;19/12/2025;19/01/2026;0;92;FAC;92;FAC;1244;OPERACAO ESTACAO TRATAMENTO AGUA;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 20/12/2025 08:30:33 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 22/12/2025;TIAGO FARIAS DOS SANTOS;19/12/2025;N/F REFERENTE A LIMPEZA COM SUCÇÃO E HIDROJATO TANQUE DE EQUALIZAÇÃO BIODIGESTOR;;20/12/2025;;22/12/2025 09:31;VANESSA CORREA DE MORAES MARTINI;
10743183/0001-99;FREITAG LABORATORIOS;85565;S;99;1.225,48;97,00;19/12/2025;19/01/2026;0;92;FAC;92;FAC;1244;OPERACAO ESTACAO TRATAMENTO AGUA;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 19/12/2025 17:32:13 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 23/12/2025;TIAGO FARIAS DOS SANTOS;19/12/2025;N/F REFERENTE ANÁLISES QUINZENAL CONFORME LEGISLAÇÃO AMBIENTAL;;19/12/2025;;23/12/2025 08:13;VANESSA CORREA DE MORAES MARTINI;
11318959/0001-96;METAL C;746;S;99;14.400,00;242,00;19/12/2025;01/01/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 19/12/2025 13:37:41 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/12/2025;CAMILA RAMOS;19/12/2025;SERVIÇOS DE MECÂNICA EM GERAL, CORREÇÃO DE SOLDAS EM ESTRUTURAS DE ESTEIRAS, CHAPAS E PROTEÇÕES DA LINHA DE EVISCERAÇÃO E DO ESPOSTEJAMENTO E CONSERTO DE GAIOLAS E CARRINHOS DE MIUDOS E DE COZIMENTO DAS ESTUFAS. TODOS OS SERVIÇOS SERÃO EXECUTADOS DENTRO DA UNIDADE EM DIAS UTEIS E FINAIS DE SEMANA CONFORME DEMANDA.;;19/12/2025;;19/12/2025 14:12;VANESSA CORREA DE MORAES MARTINI;
44433080/0001-44;MAM RECICLAGEM;214;S;99;26.250,00;9,00;17/12/2025;;2;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 19/12/2025 10:36:56 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/12/2025;CELINA CASSIA CASTRO SOARES;19/12/2025;NOTA REFERENTE A LIMPEZA RESIDUOS - PRESTAÇÃO DE SERVIÇO E FRETE DEZEMBRO/2025;;19/12/2025;;19/12/2025 13:55;VANESSA CORREA DE MORAES MARTINI;
55989583/0001-17;OS TAURAS DO AR;728;E;99;150;242,00;17/12/2025;01/01/2026;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 19/12/2025 10:37:10 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 26/12/2025;CAMILA RAMOS;19/12/2025;SERVIÇO DE CONSERTO EM AR CONDICIONADO SPRINGER 18 BTUS / 30000 BTUS / 48000 BTUS / 18000 BTUS.;;19/12/2025;;26/12/2025 14:02;VANESSA CORREA DE MORAES MARTINI;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;489;S;99;7.850,00;242,00;17/12/2025;01/01/2026;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 19/12/2025 10:37:19 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/12/2025;CAMILA RAMOS;19/12/2025;TORNO  -  USINAGEM ROSCA HELICOIDAL E REFORÇO NA PONTEIRA.;;19/12/2025;;19/12/2025 14:04;VANESSA CORREA DE MORAES MARTINI;
21557110/0001-29;JARDIM SOLAR;287;U;99;32.000,00;60,00;16/12/2025;22/01/2026;2;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 19/12/2025 08:13:22 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/12/2025;CELINA CASSIA CASTRO SOARES;18/12/2025;NOTA REFERENTE A JARDINAGEM DA UNIDADE NO MÊS DE DEZEMBRO/2025;;19/12/2025;;19/12/2025 09:24;VANESSA CORREA DE MORAES MARTINI;
11041796/0001-47;MASTER CONSTRUCOES LTDA;514;S;99;262.291,31;326,00;17/12/2025;01/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 18/12/2025 13:32:43 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 30/12/2025;CAMILA RAMOS;18/12/2025;CONTRATAÇÃO DE EMPRESA DE CONSTRUÇÃO CIVIL PARA FORNECIMENTO DE MATERIAL E MÃO DE OBRA NA EXECUÇÃO, DE ENTRADA SANITÁRIA, CÂMARA DE MATÉRIA PRIMA, LAVAGEM DE CONTENTORES E AMPLIAÇÃO DA SALA DE MÁQUINAS DO FRIGORÍFICO AURORA COOP DE CASTRO (FAC).;;18/12/2025;;30/12/2025 15:19;VANESSA CORREA DE MORAES MARTINI;
42600723/0001-71;MONTAGGIO ENGENHARIA INDUSTRIAL.;932;S;99;24.658,00;287,00;18/12/2025;01/02/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 18/12/2025 13:33:39 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 29/12/2025;CAMILA RAMOS;18/12/2025;SERVIÇO DE INSPEÇÃO NAS ESTRUTURAS DE ARMAZENAMENTO DA EXPEDIÇÃO. SERVIÇO A SER REALIZADO DENTRO DA UNIDADE EM DIAS NORMAIS E FINAL DE SEMANA.;;18/12/2025;;29/12/2025 09:43;VANESSA CORREA DE MORAES MARTINI;
49216042/0001-53;MARITSA MENON DA SILVA;7582906;895;55;520;22,00;15/12/2025;14/01/2026;3;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 18/12/2025 11:21:05 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/12/2025;RAFAEL SALVI DOS SANTOS;18/12/2025;BOLACHAS COMPRADAS PARA CONFRATERNIZAÇÃO DE GESTORES;;18/12/2025;Autorizado automaticamente através do pedido de compra 4444318 em 16/12/2025.;18/12/2025 11:35;ADRIANO TOMALOK;
58146236/0001-10;PHDS COMERCIO DE FERRAGENS LTDA;490;U;99;2.000,00;242,00;17/12/2025;01/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 18/12/2025 13:33:05 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/12/2025;CAMILA RAMOS;18/12/2025;TORNO - USINAGEM DE PONTEIRA DE EIXO E AJUSTE;;18/12/2025;;19/12/2025 08:31;VANESSA CORREA DE MORAES MARTINI;
77037331/0001-20;ARCA EXTINTORES COM E REPRESENTACAO;41276;S;99;420;5,00;15/12/2025;;2;92;FAC;92;FAC;2101;SEGURANCA E SAUDE;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 18/12/2025 08:38:31 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/12/2025;SANDERSON GUILHERME BUENO DA LUZ;17/12/2025;RECARGA DE EXTINTORES;;18/12/2025;;18/12/2025 09:12;VANESSA CORREA DE MORAES MARTINI;
77037331/0001-20;ARCA EXTINTORES COM E REPRESENTACAO;41274;S;99;745;5,00;15/12/2025;05/01/2026;2;92;FAC;92;FAC;2101;SEGURANCA E SAUDE;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 18/12/2025 08:38:31 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/12/2025;SANDERSON GUILHERME BUENO DA LUZ;17/12/2025;RECARGA DE EXTINTORES;;18/12/2025;;18/12/2025 09:11;VANESSA CORREA DE MORAES MARTINI;
77037331/0001-20;ARCA EXTINTORES COM E REPRESENTACAO;41273;S;99;245;5,00;15/12/2025;05/01/2026;2;92;FAC;92;FAC;2101;SEGURANCA E SAUDE;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 18/12/2025 08:38:31 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/12/2025;SANDERSON GUILHERME BUENO DA LUZ;17/12/2025;RECARGA DE EXTINTORES;;18/12/2025;;18/12/2025 09:25;VANESSA CORREA DE MORAES MARTINI;
77037331/0001-20;ARCA EXTINTORES COM E REPRESENTACAO;41272;S;99;340;5,00;15/12/2025;05/01/2026;2;92;FAC;92;FAC;2101;SEGURANCA E SAUDE;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 18/12/2025 08:38:31 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/12/2025;SANDERSON GUILHERME BUENO DA LUZ;17/12/2025;RECARGA DE EXTINTORES;;18/12/2025;;18/12/2025 09:27;VANESSA CORREA DE MORAES MARTINI;
54551520/0001-11;ATIVA PRO SERVICE;149;E;99;3.525,40;242,00;03/12/2025;19/01/2026;14;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 18/12/2025 08:39:30 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/12/2025;CAMILA RAMOS;17/12/2025;CONSERTO DO MÓDULO DAS EMBUTIDEIRAS HANDTMANN;;18/12/2025;;18/12/2025 09:45;VANESSA CORREA DE MORAES MARTINI;
39871419/0001-54;3D MULTISERVICOS LTDA;503;E;99;34.991,25;9,00;16/12/2025;;1;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 18/12/2025 08:31:48 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/12/2025;CELINA CASSIA CASTRO SOARES;17/12/2025;NOTA FISCAL REFERENTE A PRESTAÇÃO DE LIMPEZA E SERVIÇOS EM GERAL DEZEMBRO/2025;;18/12/2025;;18/12/2025 09:33;VANESSA CORREA DE MORAES MARTINI;
39871419/0001-54;3D MULTISERVICOS LTDA;77;S1;99;14.996,25;9,00;16/12/2025;;1;92;FAC;92;FAC;2054;ADMINISTRACAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 18/12/2025 08:31:48 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/12/2025;CELINA CASSIA CASTRO SOARES;17/12/2025;RECIBO REFERENTE A PRESTAÇÃO DE LIMPEZA E SERVIÇOS EM GERAL DEZEMBRO/2025;;18/12/2025;;18/12/2025 09:38;VANESSA CORREA DE MORAES MARTINI;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3214;S;99;8.740,00;242,00;16/12/2025;01/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 18/12/2025 08:35:31 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/12/2025;CAMILA RAMOS;17/12/2025;TORNO - CONSERTO EM ALGEMAS UTILIZADAS NA NÓREA AÉREA DE PERNIL DA X-HAM, NO SETOR DE ESPOSTEJAMENTO;;18/12/2025;;18/12/2025 11:52;VANESSA CORREA DE MORAES MARTINI;
27412570/0001-45;CGL INOX;5499;1;55;165.996,74;327,00;15/12/2025;29/01/2026;2;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 19/12/2025 11:48:46 Nota lançada por BARBARA REGINA LIPPERT em: 23/12/2025;WILLIAN MARCONDES DOS SANTOS;17/12/2025;SILOS CENTRAL DE ÁGUA QUENTE;;19/12/2025;;23/12/2025 17:31;ADRIANO TOMALOK;
27880008/0001-46;AWITE BIOENERGIA;405;1;55;1.992,73;242,00;17/12/2025;01/01/2026;0;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: ADRIANO TOMALOK em: 19/12/2025 11:48:18 Nota lançada por BARBARA REGINA LIPPERT em: 26/12/2025;WILLIAN MARCONDES DOS SANTOS;17/12/2025;ASSISTÊNCIA TÉCNICA SERVIÇO DE  MANUTENÇÃO E CALIBRAÇÃO DO MEDIDOR DE GASES DO BIODIGESTOR.;;19/12/2025;;26/12/2025 13:09;ADRIANO TOMALOK;
42278291/0035-73;LOG-IN - LOGISTICA INTERMODAL S/A;103853;59;57;4.731,18;233,00;12/12/2025;12/01/2026;5;92;FAC;28;U.V. RECIFE/CB.ST.AG;698;LOGISTICA SECUNDARIA A;LANÇADA;Solicitação autorizada por: GISELE BRUZZI PORTO em: 18/12/2025 18:22:29 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 19/12/2025;TATIANA CAVALCANTE DA SILVA;17/12/2025;REFERENTE A CUSTO COM MONITORAMENTO E ENERGIA, CARGA: 1404423 NOTA: 103853.;;18/12/2025;;19/12/2025 08:41;GISELE BRUZZI PORTO;
42278291/0035-73;LOG-IN - LOGISTICA INTERMODAL S/A;103851;59;57;2.494,62;233,00;12/12/2025;12/01/2026;5;92;FAC;28;U.V. RECIFE/CB.ST.AG;698;LOGISTICA SECUNDARIA A;LANÇADA;Solicitação autorizada por: GISELE BRUZZI PORTO em: 18/12/2025 08:59:38 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/12/2025;TATIANA CAVALCANTE DA SILVA;17/12/2025;REFERENTE AO CUSTO COM ARMAZENAGEMCARGA: 14044023 NOTA:103851;;18/12/2025;;18/12/2025 09:54;GISELE BRUZZI PORTO;
42278291/0001-24;LOG-IN - LOGISTICA INTERMODAL S/A;40839;S;99;600;233,00;12/12/2025;12/01/2026;5;92;FAC;28;U.V. RECIFE/CB.ST.AG;698;LOGISTICA SECUNDARIA A;LANÇADA;Solicitação autorizada por: GISELE BRUZZI PORTO em: 17/12/2025 13:41:02 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/12/2025;TATIANA CAVALCANTE DA SILVA;17/12/2025;CUSTO COM DEMURRAGEM, CONT: TCLU1162180, EM VIRTUDE DA NÃO CAPACIDADE DE RECEBIMENTO, ARMAZEM CHEIO. CARGA: 14044023;;17/12/2025;;18/12/2025 08:04;GISELE BRUZZI PORTO;
11318959/0001-96;METAL C;743;S;99;103.000,00;332,00;16/12/2025;01/01/2026;1;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 17/12/2025 13:35:10 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/12/2025;CAMILA RAMOS;17/12/2025;MATERIAL E MÃO DE OBRA PARA REALIZAÇÃO DE MONTAGEM DE REDE DE UTILIDADES CONTEMPLANDO, REDE DE VAPOR, REDE DE ÁGUA TEMPERATURA 38ºC, REDE DE ÁGUA TEMPERATURA 45ºC, REDE DE VAPOR E REDE DE AR COMPRIMIDO CONTENDO AS DERIVAÇÕES NECESSÁRIAS PARA LIGAÇÃO DOS EQUIPAMENTOS DA BARREIRA SANITÁRIA (TRÊS UNIDADES DE LAVADORES DE MÃO E TRÊS UNIDADES DE LAVADORES DE BOTAS),  LIGAÇÃO DE MÁQUINA LAVADORA DE CONTENTORES E INSTALAÇÃO DE PONTO DE HIGINIZAÇÃO NAS SALAS.;;17/12/2025;;18/12/2025 11:03;VANESSA CORREA DE MORAES MARTINI;
04337111/0001-49;CBO ASSESSORIA E ANALISE;50683;S;99;965,3;97,00;17/12/2025;14/01/2026;0;92;FAC;92;FAC;1759;CONTROLE DE QUALIDADE;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 17/12/2025 13:34:43 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 17/12/2025;GABRIELLE APARECIDA CARVALHO;17/12/2025;SERVIÇOS DE ANÁLISES BROMATOLÓGICA;;17/12/2025;;17/12/2025 17:10;VANESSA CORREA DE MORAES MARTINI;
08283039/0001-75;MECANICA INDUSTRIAL VELOTANO;3211;S;99;665;242,00;10/12/2025;01/01/2026;7;92;FAC;92;FAC;1155;ENGENHARIA E MANUTENCAO;LANÇADA;Solicitação autorizada por: VANESSA CORREA DE MORAES MARTINI em: 17/12/2025 13:34:36 Nota lançada por ADRIANA APARECIDA DOS SANTOS em: 18/12/2025;CAMILA RAMOS;17/12/2025;TORNO - USINAGEM EM RODA GUIA DA NÓREAS DO ABATE.;;17/12/2025;;18/12/2025 10:56;VANESSA CORREA DE MORAES MARTINI;
